seqname,tax_id
A00005241,g__Salmonella
A00005240,g__Mycobacterium
A00001933,f__Halobacteriaceae
A00001932,f__Sulfolobaceae
A00001931,f__Halobacteriaceae
A00001937,f__Halobacteriaceae
A00001936,f__Thermoplasmataceae
A00001935,f__Halobacteriaceae
A00001934,f__Thermococcaceae
A00001939,f__Thermococcaceae
A00001938,o__Cenarchaeales
A00003812,g__Roseovarius
A00003813,g__Bacillus
A00005243n0,g__Bartonella
A00005243n1,g__Bartonella
A00003366,g__Dasania
A00003811,g__Streptococcus
A00003816,g__Bacillus
A00003817,g__Frankia
A00003814,o__Burkholderiales
A00003815,g__Ralstonia
A00002811,g__Burkholderia
A00002810,g__Escherichia
A00002813,g__Staphylococcus
A00002812,g__Rothia
A00005618,f__Dermacoccaceae
A00002815,f__Rhizobiaceae
A00005619,g__Stenotrophomonas
A00002814,f__Methylococcaceae
A00005616,g__Thioalkalivibrio
A00002817,g__Brucella
A00005617,g__Thioalkalivibrio
A00002816,g__Streptococcus
A00005614,g__Leptospira
A00001241,g__Streptococcus
A00001240,f__Xanthobacteraceae
A00001243,g__Streptococcus
A00001242,g__Streptococcus
A00001245,g__Thermoanaerobacter
A00001244,g__Sulfurimonas
A00001247,f__[Thermovenabulaceae]
A00001246,g__Thermoanaerobacterium
A00001249,g__Campylobacter
A00001248,g__Vulcanisaeta
A00005613,g__Leptospira
A00005610,g__Saccharibacillus
A00005611,g__Leptospira
A00002915,f__Beijerinckiaceae
A00002916,g__Helicobacter
A00002917,f__Veillonellaceae
A00002910,g__Campylobacter
A00002911,g__Vibrio
A00002912,g__Micrococcus
A00002913,g__Mycobacterium
A00002918,g__Lactobacillus
A00000220,g__Rhodopseudomonas
A00000221,g__Rhodopseudomonas
A00000222,g__Rhodopseudomonas
A00000223,g__Rhodopseudomonas
A00000224,g__Rhodospirillum
A00000225,g__Rickettsia
A00000226,g__Rickettsia
A00000228,g__Rickettsia
A00000229,g__Rickettsia
A00003146,g__Rickettsiaceae
A00001797,g__Bacteroides
A00001064,g__Burkholderia
A00001795,f__Helicobacteraceae
A00003147,g__Mobiluncus
A00001061,g__Bifidobacterium
A00001060,f__Alicyclobacillaceae
A00001063,g__Brachyspira
A00001062,g__Borrelia
A00003140,g__Pseudomonas
A00001069,g__Cellulomonas
A00001068,g__Caulobacter
A00001799,g__Bacteroides
A00003141,c__Chloroflexi
A00005498,g__Salmonella
A00005499,g__Salmonella
A00000300,g__Thermotoga
A00003634,f__Sphingomonadaceae
A00005490,g__Salmonella
A00000307,g__Treponema
A00005492,g__Escherichia
A00003143,g__Peptoclostridium
A00005494,g__Pseudomonas
A00005495,g__Neisseria
A00005249,g__Pseudomonas
A00000306,g__Treponema
A00000305,g__Sulfurimonas
A00000304,g__Thiomicrospira
A00000207,g__Pseudomonas
A00005248,g__Streptococcus
C00002730,f__[Micavibrionaceae]
C00002731,k__Bacteria
A00004529,g__Escherichia
A00004528,g__Escherichia
A00004527,g__Escherichia
A00001006,g__Escherichia
A00004525,g__Mycobacterium
A00005318,g__Gordonia
A00004524,g__Mycobacterium
A00004523,g__Mycobacterium
A00004522,g__Salinispora
A00002266,g__Pseudomonas
A00002267,g__Faecalibacterium
A00002264,g__Sphingomonas
A00002265,g__Escherichia
A00002262,g__Rubrivivax
A00002263,g__Escherichia
A00002260,g__Bilophila
A00002261,g__Haemophilus
A00001000,g__Cronobacter
A00002268,g__Haemophilus
A00002269,g__Leptotrichia
C00000749,c__Aminacena_OP8
C00000748,p__Nanoarchaeota
A00003799,g__Arcanobacterium
A00003798,f__Opitutaceae
C00000741,c__Calesconetes_EM19
C00000740,f__Cenarchaeaceae
C00000743,f__[Aminicenaceae]
C00000742,c__Microgenomates_OP11
C00000745,c__Parcubacteria_OD1
C00000744,c__Microgenomates_OP11
C00000747,c__Parcubacteria_OD1
A00003792,g__Frankia
A00004600,g__Lactobacillus
A00004601,g__Lactobacillus
A00004606,g__Salmonella
A00004607,f__Cyclobacteriaceae
C00000339,f__Ruminococcaceae
C00000331,o__Clostridiales
C00000333,f__Ruminococcaceae
C00000336n0,k__Bacteria
C00000336n1,k__Bacteria
A00004604,g__Salmonella
A00004605,g__Salmonella
A00004702,g__Psychromonas
C00002660,f__MVS-65
C00002661,c__Verruco-5
C00002662,c__Verruco-5
C00002663,o__OPB11
C00002664,o__SJA-15
C00002665,o__MSBL9
C00002666n0,g__Syntrophobacter
C00002666n1,g__Syntrophobacter
C00002667,o__Anaerolineales
C00002668n0,o__Anaerolineales
C00002668n1,o__Anaerolineales
C00002669,g__Burkholderia
A00005026,g__Nodosilinea
A00005021,g__Klebsiella
C00002607,o__Obscuribacterales
A00005020,g__Klebsiella
C00003043,g__Enterobacter
C00003042,g__Burkholderia
A00004526,g__Mycobacterium
C00003040,g__Chryseobacterium
C00003046,g__Alcaligenes_Achromobacter
C00003045,g__Burkholderia
C00003044,g__Stenotrophomonas
C00003048,g__Burkholderia
C00002272,f__Comamonadaceae
C00002271,o__Gastranaerophilales
C00002270,o__Gastranaerophilales
A00004048,g__Campylobacter
A00004049,g__Bacteroides
A00004040,g__Streptomyces
A00004041,g__Rhodothermus
A00004042,g__Streptococcus
A00004043,g__Rhizobium
A00004044,g__Prevotella
A00004045,g__Cellulomonas
A00004046,g__Mannheimia
A00004047,g__Mycobacterium
A00005667,c__Oxyphotobacteria
A00004228,g__Sinorhizobium_Ensifer
A00004229,f__Chromatiaceae
A00004224,f__Neisseriaceae
A00004225,g__Methylomonas
A00004226,g__Campylobacter
A00004227,g__Mobiluncus
A00004220,g__Campylobacter
A00004221,g__Peptoclostridium
A00004222,g__Lactobacillus
A00004223,g__Neisseria
C00000532,f__Bacteriovoracaceae
C00000533,o__HOC36
C00000536,f__Bacteriovoracaceae
C00000537,p__Parcubacteria
C00000534,o__[Saccharimonales]
C00000535,p__Microgenomates
A00004521,f__Alicyclobacillaceae
A00005665,g__Leptospira
C00000538,o__[Microgenomatales]
C00000539,o__[Microgenomatales]
C00001829,o__Anaerolineales
C00001828,o__Caenarcaniphilales
A00004520,g__Salinispora
C00001823,g__Treponema
C00001822,p__Parcubacteria
A00001478,g__Candidatus_Pelagibacter
A00005302,g__Gordonia
A00001472,g__Blattabacterium
A00001473,g__Buchnera
A00001470,o__Corynebacteriales
A00001471,g__Bacillus
A00001476,o__Rickettsiales
A00001477,f__Enterobacteriaceae
A00001474,g__Burkholderia
A00001475,g__Burkholderia
A00002073,g__Methylomonas
A00002072,g__Staphylococcus
A00002071,g__Ureaplasma
A00002070,g__Atopobium
A00002077,g__Bacillus
A00002076,g__Escherichia
A00002075,f__Ruminococcaceae
A00002074,g__Streptococcus
A00005577,g__Streptomyces
A00005576,g__Salinispora
A00002079,g__Paenibacillus
A00002078,g__Rickettsia
A00005573,g__Alteromonas
A00005572,g__Alteromonas
A00005571,g__Alteromonas
A00005570,f__[Halobacillaceae]
A00003302,g__Neisseria
A00003303,g__Bacillus
A00003300,f__Rhodobacteraceae
A00003301,g__Pectobacterium
A00003306,g__Brucella
A00003307,g__Saccharomonospora
A00003304,g__Mannheimia
A00003305,f__[Barnesiellaceae]
A00003308,g__Peptoniphilus
A00003309,c__Alphaproteobacteria
A00005661,g__Desulfitobacterium
A00005660,g__Clostridium
A00005286,g__Lysobacter
C00001379,g__Lysobacter
C00001378,c__Gammaproteobacteria
C00001373,p__Proteobacteria
C00001372,g__Candidatus_Kuenenia
C00001371,g__Ignavibacterium
C00001370,f__Hyphomicrobiaceae
C00001377,f__Acidimicrobiaceae
C00001376,f__Caldilineaceae
C00001375,o__SBR1031
C00001374,o__SBR1031
A00004707,g__Brachyspira
A00005288,g__Enterococcus
C00001215,g__Pseudoflavonifractor
C00001217,g__Oscillibacter
C00001210,o__Anaerolineales
A00004826,g__Streptococcus
A00001304,f__Desulfurobacteriaceae
A00004824,g__Klebsiella
A00004825,g__Bacillus
A00004822,g__Klebsiella
A00004823,g__Thioalkalivibrio
A00004820,g__Thioalkalivibrio
A00001305,g__Desulfurococcus
A00001306,g__Enterobacter
A00004828,g__Thermus
A00004829,g__Streptomyces
A00001307,g__Erwinia
A00001300,g__Deinococcus
A00001301,g__Desulfobulbus
A00001302,g__Desulfovibrio
A00001303,k__Bacteria
A00005100,g__Ureaplasma
A00005101,g__Nocardiopsis
A00005669,g__Listeria
C00002982,p__Armatimonadetes
A00005687,g__Escherichia
A00005686,g__Candidatus_Portiera
A00004444,g__Mycobacterium
A00005681,g__Streptomyces
A00005668,g__Bartonella
A00005683,f__Helicobacteraceae
A00005682,g__Lactobacillus
A00004445,g__Bacillus
C00001967n0,f__Rhodocyclaceae
C00001967n1,f__Rhodocyclaceae
C00001967n2,f__Rhodocyclaceae
A00004446,g__Bacillus
A00004141,g__Acinetobacter
A00005680,g__Azospirillum
A00000790,g__Coxiella
A00000791,g__Coxiella
A00000792,o__Chroococcales
A00000021,g__Bacteroides
A00000794,g__Crocosphaera
A00000027,g__Bifidobacterium
A00000024,g__Bartonella
A00000797,g__Desulfovibrio
A00000798,g__Desulfovibrio
A00000799,g__Desulfurococcus
A00000028,f__Alcaligenaceae
A00000029,f__Alcaligenaceae
A00001267,g__Xylella
A00001266,g__Staphylococcus
A00001265,g__Staphylococcus
A00001264,g__Staphylococcus
A00001263,g__Ureaplasma
A00001262,f__Entomoplasmataceae
A00001261,g__Lactococcus
A00001260,g__Lactobacillus
A00001269,g__Granulicella
A00001268,g__Alcaligenes_Achromobacter
A00004441,g__Coxiella
A00000246,g__Escherichia
A00000247,f__Rhodobacteraceae
A00000244,g__Escherichia
A00000245,g__Escherichia
A00000242,g__Shewanella
A00000243,g__Escherichia
A00000240,g__Shewanella
A00000241,g__Shewanella
A00000248,f__Rhodobacteraceae
A00000249,g__Sinorhizobium_Ensifer
A00005227,g__Paenibacillus
A00004442,g__Escherichia
C00002048,p__Microgenomates
C00002049,g__Paludibacter
C00002044,c__SJA-28
A00004443,f__Ruminococcaceae
C00002046,o__Bacteroidales
C00002047,p__WS1
C00002040,g__Melioribacter
C00002041,c__Gammaproteobacteria
C00002042,o__Pla1
C00002043,g__DCE29
A00005225,g__Salinispora
C00001585,c__GN05
C00001586,p__TM6
C00001580,g__Treponema
C00001581,o__Anaerolineales
C00001582,p__WS1
C00001583,g__DCE29
C00001588,o__Pla1
C00001589,p__AC1
A00002796,g__Streptococcus
A00002797,g__[Erysipelatoeubacterium]
A00002794,g__Bifidobacterium
A00002795,g__Saccharomonospora
A00002792,g__Streptococcus
A00002793,g__Candidatus_Pelagibacter
A00002790,g__Fusobacterium
A00002791,g__Gluconobacter
A00002798,g__Spirochaeta
A00002799,f__Halothiobacillaceae
A00004377,g__Dysgonomonas
A00001049,g__Crocosphaera
A00001048,g__Zymomonas
A00001043,g__Thermotoga
A00001042,f__Thermomonosporaceae
A00001041,p__Chloroflexi
A00001040,p__Synergistetes
A00001047,f__Promicromonosporaceae
A00001046,f__Xanthomonadaceae
A00001045,g__Vibrio
A00001044,g__Veillonella
A00000732,g__Orientia
A00002538,g__Salinispora
A00002539,g__Providencia
A00002248,g__Mycobacterium
A00002249,o__Victivallales
A00000733,g__Chlorobium
A00002532,g__Enterobacter
A00002533,g__Brucella
A00002530,g__Rhizobium
A00002531,g__Pseudomonas
A00002536,g__Streptococcus
A00002241,g__Corynebacterium
A00002242,g__Shewanella
A00002535,f__Chitinophagaceae
A00000731,g__Anabaena_Nostoc
A00005222,f__Rhodospirillales
A00000736,g__Prosthecochloris
A00000041,g__Burkholderia
A00000734,f__Caulobacteraceae
C00000769,c__Aminacena_OP8
C00000768,c__Marinomicrobia_SAR406
C00000767,c__Aminacena_OP8
C00000766,c__Omnitrophica_OP3
C00000765,c__Hydrogenetes_NKB19
C00000764,c__Cloacamonetes
C00000763,c__Latescobacteria_WS3
C00000762,c__Atribacteria_OP9
C00000761,c__Parcubacteria_OD1
C00000760,c__Atribacteria_OP9
A00005220,g__Paenibacillus
A00000730,g__Neisseria
A00004423,g__Pseudomonas
A00004420,c__Actinobacteria
A00004567,g__Methylomonas
A00004509,g__Anabaena_Nostoc
A00003119,g__Streptococcus
A00003118,g__Lactobacillus
A00003117,g__Yersinia
C00000357,k__Bacteria
A00003115,g__Pseudovibrio
C00000355,o__Clostridiales
A00003113,g__Serratia
A00003112,f__Microbacteriaceae
A00003110,g__Bradyrhizobium
A00004421,f__Synechococcaceae
A00004566,g__Thioalkalivibrio
C00002550,o__Bacteroidales
A00004426,g__Legionella
A00004427,g__Staphylococcus
C00002606,f__Rhodocyclaceae
A00004564,g__Thioalkalivibrio
C00002604,o__DTB120
C00002602,o__DRC31
C00002603,o__Anaerolineales
C00002600,o__SBR1031
C00002601,o__Anaerolineales
C00002608,o__Obscuribacterales
C00002609,o__Clostridiales
A00004424,g__Sinorhizobium_Ensifer
C00000972n0,g__Bacteroides
C00000972n1,g__Bacteroides
C00000972n2,g__Bacteroides
A00000493,g__Enterobacter
A00000492,f__Cardiobacteriaceae
A00000491,g__Dehalococcoides
A00000490,g__Corynebacterium
A00000497,g__Lactobacillus
A00000496,g__Haemophilus
A00000495,g__Haemophilus
A00000494,g__Geobacter
A00000499,g__Sulfolobus
A00000498,g__Legionella
C00001001,c__Alphaproteobacteria
C00001000,f__Caldilineaceae
C00001003,c__SJA-28
C00001004,p__Armatimonadetes
C00001007,f__Rhodocyclaceae
C00001006,o__Obscuribacterales
C00001009,c__OPB56
C00001008,f__Bdellovibrionaceae
C00002555,g__Paludibacter
A00004028,g__Ureaplasma
A00004029,g__Escherichia
A00004026,g__Campylobacter
A00004027,g__Dehalobacter
A00004024,g__Marinomonas
A00004025,g__Salmonella
A00004022,g__Escherichia
A00004023,g__Enterococcus
A00004020,g__Dinoroseobacter
A00004021,f__Methylococcaceae
A00004500,o__Synechococcales
A00004794,g__Bacillus
A00004795,g__Veillonella
A00004796,g__Mycoplasma
A00004797,g__Burkholderia
A00004790,g__Deinococcus
A00004791,g__Cohnella
A00004792,g__Bacteroides
A00004793,g__Pseudomonas
A00004798,g__Leptospira
A00004799,g__Streptococcus
A00004502,g__Cyanobacterium
A00005641,g__Lactobacillus
A00001450,g__Streptococcus
A00001451,g__Sulfolobus
A00001453,p__Synergistetes
A00001454,g__Vibrio
A00001455,g__Vulcanisaeta
A00001456,f__[Weeksellaceae]
A00001457,g__Yersinia
A00001458,f__Lachnospiraceae
A00001459,f__Lachnospiraceae
A00005515,g__Bartonella
A00004451,g__Campylobacter
A00005517,g__Aggregatibacter
A00004507,c__Oxyphotobacteria
A00005510,g__Arcobacter
A00005513,g__Helicobacter
A00005512,g__Francisella
A00005269,g__Mycobacterium
A00005519,f__Veillonellaceae
A00005518,g__Alicyclobacillus
A00004506,g__Anabaena_Nostoc
A00005642,c__Actinobacteria
A00005268,g__Microbacterium
A00005645,f__Rhodobacteraceae
A00005328,g__Enterococcus
C00001391,o__SBR1031
C00001390,o__SBR1031
C00001393,o__Anaerolineales
C00001392,o__DRC31
C00001395,o__SBR1031
C00001394,o__SBR1031
C00001397,o__Cytophagales
C00001396,f__Caldilineaceae
C00001399,o__MSBL9
C00001398,o__LG048
A00003328,g__Escherichia
A00003329,g__Gordonia
A00004701,f__[Acetivibrionaceae]
A00003320,g__Pseudomonas
A00003321,g__Frankia
A00003322,g__Synechocystis
A00003323,g__Pantoea
A00003324,f__Rhodobacteraceae
A00003325,g__Lactobacillus
A00003326,f__Veillonellaceae
A00003327,g__Sphingobium
A00004450,f__Sphingomonadaceae
A00005646,f__Rhodobacteraceae
A00004808,g__Escherichia
A00004700,g__Arthrobacter
A00004804,g__Anabaena_Nostoc
A00004805,g__Nodosilinea
A00004806,g__Helicobacter
A00004807,g__Helicobacter
A00004800,f__Enterobacteriaceae
A00004801,g__Streptococcus
A00004802,g__Bacillus
A00004803,g__Rhizobium
A00003922,g__Campylobacter
A00003923,g__Mycobacterium
A00003920,g__Cardiobacterium
A00003437,f__Rhodobacteraceae
A00003926,g__Serratia
A00003924,g__Corynebacterium
A00003925,g__Sphingomonas
A00004706,f__Oceanospirillaceae
A00005352,g__Pseudomonas
A00005351,g__Pseudomonas
A00005350,g__Pseudomonas
A00005322,f__Flavobacteriaceae
A00005261,g__Pseudomonas
A00004705,g__Peptoniphilus
A00005355,g__Pantoea
A00005354,g__Herbaspirillum
A00005323,g__Cupriavidus
A00005260,g__Pantoea
A00004704,g__Thioalkalivibrio
A00005320,g__Rhodobacter
A00005267,g__Caulobacter
A00004636,g__Klebsiella
A00003214,f__Geodermatophilaceae
A00003743,g__Corynebacterium
A00003216,g__Enterococcus
A00005321,g__Oenococcus
A00003741,g__Lactobacillus
C00000640,c__SJA-28
A00004630,g__Neisseria
A00003211,g__Lactobacillus
A00003212,g__Staphylococcus
A00003213,g__Desulfovibrio
A00005326,g__Lysinibacillus
A00000008,f__Aquificaceae
A00000009,g__Candidatus_Phytoplasma
C00000641,c__OPB56
A00000001,o__Acidobacteriales
A00000002,g__Acinetobacter
A00000003,g__Alcanivorax
A00000004,f__Ectothiorhodospiraceae
A00000005,g__Anaeromyxobacter
A00000006,g__Anaplasma
A00000007,g__Anaplasma
A00005327,g__Oenococcus
A00005264,g__Leptospira
A00000651,g__Escherichia
A00005324,g__Flavobacterium
C00000643,f__Saprospiraceae
A00000268,g__Streptococcus
A00001179,g__Staphylococcus
A00000264,g__Streptococcus
A00000265,g__Streptococcus
A00000266,g__Streptococcus
A00004418,g__Pseudoalteromonas
A00000260,g__Staphylococcus
A00000261,g__Staphylococcus
A00000262,g__Staphylococcus
A00000263,g__Staphylococcus
A00004417,g__Corynebacterium
C00001949n0,g__Succinatimonas
C00001949n1,g__Succinatimonas
A00004416,f__Cytophagaceae
A00004415,g__Enterococcus
A00004414,p__Synergistetes
A00004413,g__Francisella
A00004412,f__Rhodocyclaceae
A00004411,g__Sinorhizobium_Ensifer
A00004410,g__Sinorhizobium_Ensifer
A00001209,f__Dehalococcoidaceae
A00001208,o__Chroococcales
A00001205,g__Lachnoclostridium
A00001204,g__Clostridium
A00001207,f__Flavobacteriaceae
A00001206,g__Corynebacterium
A00001201,g__Candidatus_Sulcia
A00001200,g__Caldicellulosiruptor
A00001203,g__Clostridium
A00001202,f__Enterobacteriaceae
A00005188,g__Ureaplasma
A00005189,g__Corynebacterium
A00005182,g__Escherichia
A00005183,g__Pseudomonas
A00005180,g__Escherichia
A00005181,g__Myxococcus
A00005186,g__Ureaplasma
A00005187,g__Ureaplasma
A00005184,g__Borrelia
A00005185,g__Salmonella
A00000918,g__Chlamydia
A00000919,g__Chlamydia
A00000912,g__Candidatus_Sulcia
A00000913,g__Capnocytophaga
C00000647,g__DEV007
A00000916,g__Chlamydia
A00000917,g__Chlamydia
A00000914,o__Catenulisporales
A00000915,f__Chitinophagaceae
A00004583,g__Acinetobacter
A00004582,g__Moraxella
A00004585,g__Acinetobacter
A00004584,g__Acinetobacter
A00004587,g__Novosphingobium
A00004589,g__Bradyrhizobium
A00004588,g__Staphylococcus
A00005200,g__Klebsiella
A00002510,g__Sutterella
A00002511,g__Bacillus
A00002513,f__Lachnospiraceae
A00002514,g__Pseudomonas
A00002515,g__Bacillus
A00002516,g__Streptococcus
A00002517,g__Candidatus_Puniceispirillum
A00002518,g__Enterobacter
A00002519,g__Geobacillus
A00005203,g__Algoriphagus
C00000705,g__Candidatus_Cloacimonas
C00000704,p__Atribacteria
C00000707,p__Calescamantes
C00000706,k__Bacteria
C00000701,f__Lachnospiraceae
C00000700,g__Bryantella
C00000703,g__Candidatus_Aminicenans
C00000702,p__Marinimicrobia
C00000709,p__Crenarchaeota
C00000708,g__Candidatus_Aminicenans
A00005202,g__Brucella
A00005205,f__Nocardioidaceae
A00005204,g__Prevotella
A00003175,g__Bacillus
A00003174,g__Salmonella
A00003177,f__Eubacteriaceae
A00003176,g__Enterococcus
A00003171,g__Mycobacterium
A00003170,f__Ruminococcaceae
A00003173,g__Megasphaera
A00003172,f__Methylophilaceae
A00003179,g__Serratia
A00003178,g__Lactobacillus
A00005206,f__Sphingomonadaceae
C00002628,f__MVS-65
C00002629,c__Verruco-5
C00002624,g__Syntrophorhabdus
C00002625,o__SJA-15
C00002626,o__Bacteroidales
C00002627,o__Pla1
C00002620,k__Bacteria
C00002621,o__Anaerolineales
C00002622,o__Anaerolineales
C00002623,g__Geobacter
A00005002,g__Neisseria
C00000950,o__SBR1031
C00000951,o__Anaerolineales
C00000952,o__[Methylomirabiliales]
C00000953,o__SBR1031
C00000954,o__SBR1031
C00000955,f__Hyphomicrobiaceae
C00000956,f__Acidimicrobiaceae
C00000957,c__Deltaproteobacteriae1
C00000958,o__Anaerolineales
C00000959,o__DRC31
A00005001,g__Granulicella
C00003084,p__Saccharibacteria
C00001027,o__Bacteroidales
C00001025,g__Butyrivibrio
C00001023,f__Lachnospiraceae
C00001022,g__Eubacterium
C00001021,g__Paraprevotella
C00001029,f__Ruminococcaceae
A00004004,g__Desulfitobacterium
A00004005,g__Escherichia
A00004006,g__Mycobacterium
A00004007,f__Comamonadaceae
A00004000,g__Streptomyces
A00004001,g__Vibrio
A00004002,g__Burkholderia
A00004003,g__Bifidobacterium
A00004008,g__Agrobacterium
A00004009,g__Chryseobacterium
A00005005,g__Neisseria
C00001912,p__Synergistetes
A00005004,g__Neisseria
A00004563,g__Thioalkalivibrio
C00000578,k__Bacteria
C00000579,o__Bacteroidales
C00000576,o__Bacteroidales
C00000577,g__Anaerostipes
C00000574,f__[Barnesiellaceae]
A00001436,f__Ruminococcaceae
A00001437,g__Ruminococcus
A00001434,g__Roseburia
A00001435,g__Roseburia
A00001432,g__Neisseria
A00001433,g__Pseudomonas
A00001430,g__Mycoplasma
A00001431,g__Mycoplasma
A00001438,g__Ruminococcus
A00001439,g__Ruminococcuse1
A00005539,g__Mycoplasma
A00005538,g__Sporolactobacillus
A00005533,g__Streptomyces
A00005532,g__Psychroflexus
A00005531,g__Proteiniphilum
A00005530,g__Pseudomonas
A00005537,g__Prevotella
A00005536,g__Thermus
A00005535,g__Megasphaera
A00005534,f__Halomonadaceae
C00001621,o__[Methylomirabiliales]
C00001620,f__Phycisphaeraceae
C00001623,f__Acidimicrobiaceae
C00001622,o__SBR1031
C00001625,f__Rhodocyclaceae
C00001624,p__Proteobacteria
C00001626,c__Chitinivibrione
A00002168,g__Vibrio
A00002161,g__Bacteroides
A00002160,g__Bradyrhizobium
A00002163,g__Gordonia
A00002162,g__Phascolarctobacterium
A00002165,g__Vibrio
A00002164,g__Enterococcus
A00002167,g__Beggiatoa
A00002166,g__Saccharomonospora
A00003348,g__Actinoplanes
A00003349,g__Streptococcus
A00003346,g__Rickettsia
A00003347,f__Glycomycetaceae
A00003344,g__Campylobacter
A00003345,g__Vibrio
A00003342,g__Deinococcus
A00003343,g__Corynebacterium
A00003340,g__Streptococcus
A00003341,g__Lactobacillus
